V,H,S,M
0.7260563318471261,0.9068562019751024,0,0
0.10289643724385082,0.7141349920989203,1,0
0.6576304037138566,0.587686318316078,0,0
0.4199437093972217,0.8428056444902772,1,1
0.8147775981493758,0.09464531751453448,0,0
0.18369157584081897,0.28135642297028784,1,1
0.6293820402535515,0.4685327007988189,0,0
0.5328756008975114,0.2542806855243689,1,1
0.6780929733147046,0.7195146685719367,0,0
0.1583682350346715,0.8772872279483526,1,0
0.6219854086853182,0.43139310793783103,1,1
0.6053361291635714,0.3579193401007054,0,0
0.6045940849745538,0.9153956589238096,1,0
0.6431388999368093,0.4503671895447867,1,0
0.708821143503726,0.49014356040435486,0,0
0.8244900997126928,0.36648488510771476,0,0
0.3428386481153929,0.8685936257109245,1,1
0.8425444691620558,0.5620599349536657,0,0
0.5484301140371083,0.7359571284634802,0,1
0.16935245122089804,0.7806260465157977,0,0
0.15269583631958128,0.3576641377255323,1,0
0.4008144868264547,0.440324898188342,1,1
0.8064072794003208,0.8136245969656382,1,1
0.7369128412668242,0.37692981650822915,1,1
0.8097534682051658,0.7645416201066662,1,1
0.5655421507974484,0.8968930903169934,1,1
0.49617909815994155,0.6108893357612063,1,0
0.23270727403565555,0.7174645587067,0,1
0.39537347824838043,0.7745875808370214,1,1
0.4906174295564878,0.8105356840069783,1,0
0.17974038671165551,0.40554800407111635,0,0
0.29855075744009013,0.09613711325839835,0,1
0.6384027646573649,0.41168864411306555,0,1
0.7620968028152708,0.6563806068056808,1,1
0.9985127602536547,0.45531534720271344,0,0
0.9398019982092018,0.7240668357743587,1,1
0.6783086795816724,0.37128418652179745,1,0
0.47912324796466477,0.6212697269936266,1,0
0.6725596282374094,0.21777782436857712,0,0
0.8070864562722088,0.7244324929804612,0,0
0.2065025718310486,0.5411263719317232,1,1
0.46891440072665946,0.23365794969194054,1,0
0.8558220570720555,0.3127200561480265,1,0
0.4454496567397396,0.7237478377236491,0,1
0.6146850441044679,0.48434111209536856,1,0
0.6289924247759784,0.24442829635376495,0,1
0.2660286278202754,0.9205440713332679,1,0
0.4260118974870596,0.6936125178351991,0,1
0.4010601598677389,0.9114213492858165,1,0
0.12357703767885832,0.43439454082430884,0,0
0.12177258750221973,0.47759030662254837,0,1
0.8485273393081961,0.8581596945665172,0,0
0.3457637289755312,0.5225444062208462,0,0
0.5662708896149339,0.6865510207151004,0,1
0.36885301622989575,0.27695558974597695,0,0
0.9466113206038065,0.4520538218323764,1,0
0.33336708297919637,0.1611048792293196,1,1
0.4866911314650416,0.23538203228926552,1,1
0.8854572254361417,0.05084907374086798,1,1
0.8577402101126278,0.08533854648379421,0,1
0.2674912760616496,0.9295554408592364,1,1
0.8223789788161394,0.2681183256230861,0,0
0.5123681980641034,0.6469796385536017,0,1
0.5346719848768197,0.8051897289196503,0,0
0.2201319751743494,0.5455944133129078,1,1
0.1725413623814122,0.18783005007556058,0,0
0.7551453762763887,0.7053047936025497,1,0
0.5468150371197698,0.5902262690896247,1,1
0.4931656323536616,0.7081255304126376,1,0
0.756557405787157,0.7427719605713784,1,0
0.7889616090919988,0.9278693309162706,1,1
0.24301735090241822,0.5662069520240389,0,1
0.6492026345298771,0.3574770014215416,0,1
0.22181867404991698,0.6336181012102133,1,1
0.7762375774261411,0.11159663831836351,0,0
0.6912596406404256,0.8576575864894277,1,0
0.9609531589751121,0.15744291020437712,0,0
0.16206221472077909,0.3450585540972364,0,0
0.1513492490361289,0.7841708425635088,0,0
0.35396836722388014,0.5875811404976407,0,0
0.3355351153623154,0.40427196824969786,0,1
0.32228091916479984,0.47609209343751924,0,0
0.915629122468933,0.8190926538819623,0,0
0.3245915798645555,0.3560039474539029,0,0
0.3447547535157679,0.8326847163309542,0,1
0.7834584361761673,0.12932098787902235,0,1
0.504765858205486,0.7491185934877677,0,1
0.799039501259663,0.8127928697492627,0,1
0.15882954180794673,0.21363588755360485,0,0
0.5388140743060459,0.4373118791349804,1,0
0.13025224016495437,0.19894979719729006,0,0
0.15638788310981908,0.685943716094796,0,1
0.9157937080099698,0.5318129912554911,0,0
0.22532083400583566,0.6217910120374889,0,0
0.5791786140476954,0.22683827026059,0,0
0.4699860423406359,0.24057127584717758,0,1
0.41260899363295844,0.08734759295891573,1,1
0.9098500111185452,0.3398607816761567,1,1
0.11964105709794055,0.5537701952003075,1,0
0.6974107175580302,0.8221414225975959,0,0
0.9670549907921954,0.6502347027128126,0,0
0.6041513651156577,0.44185669105977626,0,0
0.9431402158297827,0.907808102954724,1,1
0.1470320913574214,0.6973206805182487,0,0
0.47691398716674527,0.887148682576295,0,1
0.334142011865846,0.524829175944949,1,0
0.7577388684826568,0.2830138473138256,1,1
0.983167381447522,0.09754401772824978,0,0
0.33087705619982305,0.7034763663354654,0,0
0.688757141326667,0.1591726982049807,0,1
0.27828786948376616,0.3224976154447704,0,1
0.6087972291144489,0.5292238170955076,1,0
0.5175392380195026,0.5579749290017729,0,0
0.9748047966683834,0.5905248772884224,0,0
0.6476745454268199,0.19962979731473057,1,1
0.4145557348781369,0.39176366433948384,0,0
0.20268620639914003,0.60547480440527,0,1
0.23612214586144112,0.9228369781704062,1,0
0.3027852369561116,0.7048680239297198,1,0
0.3258699952062682,0.880343381384562,0,0
0.865554452057024,0.7359908524827593,1,0
0.6051005094542724,0.5825452720031604,1,1
0.5710518202369298,0.2228210322227101,0,1
0.20329198468229573,0.6500170867032617,1,0
0.8741257240144915,0.6110416093639164,0,0
0.7505328728876354,0.5922222534115398,0,0
0.16090152571000144,0.49080728118941663,0,1
0.7370515875067918,0.5257909435903481,0,0
0.5891843956083814,0.3509982744062936,1,1
0.17355281117210042,0.5173814233780728,0,1
0.5124705773757908,0.22780031511063042,0,1
0.5362266584170423,0.7746569576243391,0,1
0.2491970861469482,0.21719925922883704,0,0
0.9511283323002541,0.12646966090051975,1,0
0.8649778343325958,0.4426214237214416,1,1
0.7021201035961975,0.6424766955554556,1,0
0.5160660049005465,0.4439451424401872,0,0
0.4705889874260577,0.2990787187561777,1,0
0.6858761204358588,0.5523540655013967,1,1
0.590888682466215,0.3623021018709799,0,0
0.15604579529369705,0.8895809211139697,1,0
0.5612523838932986,0.8803806256432148,0,0
0.8257632555095555,0.5021346379748859,1,0
0.5133158898372623,0.34509559461643263,1,0
0.1467609197988416,0.7134191725609752,1,0
0.8076503794456298,0.08304164913475998,1,0
0.281227403922377,0.4772921054392861,0,0
0.33275875139923494,0.35269105484330016,0,0
0.2482357180890663,0.8784822965922992,1,0
0.3971935583843478,0.06080272454541429,0,1
0.7810763551197715,0.5475333881465142,1,0
0.5674472735535436,0.7165972229599634,1,1
0.2843931467356413,0.48651618877163705,1,0
0.8900470703368367,0.12686272714644947,1,1
0.8916236694563763,0.9252152510251119,1,1
0.8835205825414062,0.516209388238488,1,0
0.31491659024338536,0.6027676198871103,0,1
0.5061154097628893,0.26294880443675656,0,1
0.9864906905267876,0.48514827659612336,1,1
0.7948112286789913,0.43623454276248963,0,0
0.12445067910300384,0.11740625780178536,1,1
0.15868413213444285,0.1455443181927205,0,1
0.5175382391310995,0.8037252676568971,0,0
0.9182981852754042,0.2658379569859312,0,1
0.5848316181574428,0.2254624443487675,1,1
0.5480312572308612,0.5044203061251253,0,1
0.19492632996096754,0.7418724182262616,1,0
0.6911020942518646,0.10575186672108913,1,1
0.839892844540203,0.5691271276744303,1,0
0.44237800675680616,0.15728939855651602,0,1
0.7980506658327947,0.08281494574305662,0,1
0.9680289885107305,0.09746955694599566,0,1
0.2833898132149202,0.8007476973875972,1,1
0.5709966680752672,0.1561752352652554,1,0
0.35842416227611795,0.09063622797106274,0,1
0.8135689771304554,0.444109898428621,1,0
0.6198340292930418,0.8095941247478223,0,1
0.6711241757952734,0.2861675388403717,0,0
0.8181227436543047,0.4295413557733247,0,1
0.4563734253962094,0.0859302793073761,0,1
0.9235810615663389,0.45417066272138823,1,0
0.579725980521526,0.5698517725734203,0,0
0.2421593405518132,0.5638163483769303,0,0
0.7263092063519222,0.3491840229569286,0,0
0.8139352153944289,0.33397986259682194,0,1
0.385085509360774,0.1459612570429381,0,0
0.8714613312988777,0.3801184885816415,0,0
0.9155289292891897,0.13954520198566817,0,0
0.34921403864002803,0.7399363502408465,1,1
0.9851693254436998,0.9196468679733673,1,1
0.22664037524388259,0.9230670110000362,1,1
0.28181410156224096,0.8285639894378545,1,1
0.2658023553142235,0.5907129344056572,0,0
0.9045907390070834,0.6807791275194919,1,1
0.6888632970924656,0.3066852224123726,1,0
0.2368938549000456,0.6176933781553585,1,1
0.49629107653151405,0.4600845944958897,0,0
0.6537682225628219,0.4838156057992392,1,0
0.17511767649044496,0.7319989043376421,1,0
0.8941747315666049,0.3037265200375264,0,0
0.8232431818973817,0.3362356505250679,1,0
0.5546860962189745,0.8821776120157729,0,1
0.9704139537332533,0.10060186536587501,1,0
0.47598488134758976,0.48707086857200627,0,0
0.985699287132848,0.8715207203670755,1,0
0.7011279989232644,0.5993267070363413,1,0
0.6712041459285473,0.5417663667909188,1,1
0.24935940576620652,0.27476976130641967,0,1
0.8937349824741796,0.3589479401580034,1,0
0.48474071912855365,0.8168435742242236,0,0
0.24601006520423144,0.5532963185916123,0,0
0.11134676797818314,0.5132679743811018,0,0
0.6037801152745443,0.13962174218602602,0,1
0.5746596599104087,0.0644253408096108,1,1
0.7474182601322427,0.9173166698183441,1,0
0.901232247716022,0.38928755055815745,1,0
0.17146592617872658,0.5928917558895539,0,0
0.7583468413063261,0.12174356586855649,1,0
0.268670749687824,0.6648028571507418,0,0
0.8723593478414475,0.8893100378353648,0,1
0.8371571624754904,0.5680987276976777,0,1
0.58671437948699,0.1635037901378695,1,0
0.7392185187609803,0.573549374726129,1,1
0.3829151018653736,0.7397124917941871,0,1
0.5240511090395332,0.41577488291661674,1,1
0.8394732079394245,0.841853973147321,1,0
0.5133386774558926,0.6338146580216281,0,1
0.4220184387928976,0.8593240264602822,0,1
0.5447912025252699,0.6111547801226035,1,0
0.8454243271934965,0.16815917480434178,0,1
0.4016872426337855,0.32872253999467016,0,0
0.25638543382216944,0.23161545342721124,1,1
0.7408126182977027,0.867943847945176,1,0
0.8433803914372736,0.7343600605587344,0,0
0.19057373067118,0.6587585320190055,1,1
0.31588670148035025,0.32086968766845947,0,1
0.22777479078489452,0.21564029484519215,0,0
0.41314727042394994,0.7308059791900205,1,0
0.5053158810148713,0.47674215129117165,0,1
0.7739437032669758,0.2532105969355662,0,1
0.6860328263935067,0.6049597803487475,0,1
0.658835710730588,0.08630046692460677,1,1
0.417137451948689,0.3435532287154281,1,0
0.8573027977762839,0.47170129513202114,1,0
0.5241584506583481,0.18316250069846524,0,0
0.9811944442136391,0.9361890298317556,0,1
0.6707279244661631,0.2381876281306528,1,1
0.21363826740805247,0.167317817038939,1,0
0.7085598058678906,0.23318138649820674,1,0
0.3925936138885291,0.7421550198437518,0,0
0.7176944770174877,0.4329550933446585,1,0
0.16267703334616518,0.5588743457772842,0,0
0.2573932934583635,0.06890824128772467,1,0
0.8701635330152077,0.0809881777159831,0,1
0.3044616013211634,0.4512429948443145,0,0
0.853337012718646,0.7849897188814612,1,0
0.3513484796089694,0.8467149908368087,0,0
0.6785937190528368,0.12803591083607618,1,0
0.7247355161588479,0.5345267918909204,0,0
0.5613892778305477,0.8719067176513434,0,0
0.3747796090270582,0.3991754789580977,1,0
0.2913799387339865,0.7966092482855317,0,1
0.1298704191061836,0.17032608895949258,1,0
0.37355176111665145,0.8918550407010188,1,1
0.6878465114781547,0.7262809857781723,1,1
0.9444743366036344,0.8972009535082115,0,1
0.8840840340367468,0.6589555101972558,0,0
0.7894582988817723,0.37706353879948423,0,0
0.8096026089279688,0.8943630552722501,1,0
0.6984864131283958,0.2980100986782606,1,0
0.3342581718094027,0.34895526985555925,0,0
0.9164755276352469,0.6807275762015663,0,0
0.7036590807152506,0.7387846695728476,1,0
0.6043965678823959,0.8864631354642384,0,0
0.19989052229213297,0.23432216815058854,1,0
0.5023499894257829,0.7681982316973015,0,0
0.5143224440817337,0.714691448057267,1,1
0.878107248570403,0.10741510062823809,0,0
0.5919833981690097,0.3985008270891862,0,0
0.44236049407336875,0.3044889113540887,1,0
0.9791202956595934,0.3240413819186273,1,1
0.1996485339936841,0.9346521915992307,1,0
0.4802935854807502,0.6284996721319351,0,0
0.13782220765426478,0.6959085420141496,1,1
0.7659137086902373,0.9289558735835082,1,0
0.9262688969792355,0.3894816042118748,0,1
0.35203359659544053,0.7716561516075253,1,1
0.8725075091192088,0.4410778669740458,1,1
0.36299640741570804,0.8325803046334818,1,1
0.9196931454795237,0.21259178718017285,0,0
0.7785657132371055,0.9029175593578516,0,1
0.8244160991572947,0.24689453756979168,0,1
0.11620590004040905,0.3435984562828383,1,0
0.9665293213666234,0.7305730106961024,0,0
0.754003892863291,0.40437962740886596,1,0
0.37427598584752,0.5973902390898019,1,1
0.8464551983729622,0.4501161509624856,1,0
0.353369078573437,0.7181329433808036,0,1
0.8854784556095151,0.25549812713174974,0,1
0.20132235137074334,0.1026121885131893,1,0
0.7333173797147162,0.31993645772575957,1,0
0.5866286289804193,0.47687779838158717,0,0
0.18688102317589672,0.20121804697341072,0,0
0.31770444543295506,0.3693175606907498,0,0
0.11116363264958332,0.40998471646421164,1,0
0.5218911689180553,0.1016526593194462,0,1
0.3711387346840004,0.5749765233657841,0,1
0.6385217358679829,0.8459090851741587,0,0
0.3675140269377555,0.18656862165774718,1,1
0.36992720035628623,0.5880272120613627,0,1
0.768873878858443,0.6482652844197616,1,1
0.14332855238051811,0.42740121237735945,1,1
0.9126054956727885,0.6809878286278429,1,1
0.8670374869520633,0.4196583891419108,0,1
0.7010242149037659,0.5041735591796914,0,0
0.6338994130966459,0.056617740098984286,0,0
0.903072248325687,0.6725481027212199,1,0
0.266797161575843,0.645208411050252,0,1
0.17107224597174575,0.0845607895937101,1,0
0.3155591529185843,0.38142509665561974,0,0
0.8151204508301713,0.9311286567125006,0,0
0.131203240053835,0.4286629063117551,0,1
0.6245261515751407,0.5017508646186575,0,0
0.9958937645721789,0.8689371423437466,1,1
0.8701264844537855,0.6955356882791808,1,0
0.5693011201392305,0.5738631180118012,1,0
0.15727681835797813,0.7680242132069652,1,0
0.8482361629471389,0.8279296398103759,0,1
0.6390806573594895,0.4611992645635401,1,1
0.20343969735361017,0.4775975284386518,1,1
0.18447155634102058,0.3974458420866522,1,1
0.9186641374929332,0.9200355260166144,0,1
0.7022802366442706,0.6774496288613153,1,0
0.84635811938508,0.12490075958726506,1,0
0.8910810102540406,0.8266636609817166,0,1
0.61459511684349,0.4825039467526412,0,1
0.5657017165795372,0.11187851578023872,1,0
0.48738466928889124,0.5447455296469799,1,1
0.38525192901200733,0.4254478510781318,0,0
0.4911363647728406,0.8399744643763624,1,1
0.7964916901571407,0.2335951432484486,0,0
0.6417310879136184,0.7938181485429646,1,1
0.9032709609593614,0.5519198220669075,1,1
0.49904201294126893,0.09914927289212214,1,0
0.6463806208468786,0.9246607711929361,1,0
0.6681767977827898,0.5113537196928799,1,1
0.632527446075693,0.3117891688084242,0,1
0.7323703957769647,0.47246615779033224,0,0
0.3136901215373257,0.8220720051657401,1,1
0.5611273997912116,0.32441281194655713,1,0
0.1938023225275129,0.2234087568380303,1,0
0.44606019488033133,0.1661641222377933,0,1
0.538900361759138,0.31807345855119007,0,0
0.6870018335909253,0.7520432783360391,0,0
0.9554779473275832,0.47446372867573544,0,1
0.6405859598935203,0.25473344332418596,0,0
0.7692345245589038,0.19956649964877426,0,0
0.5556394535456824,0.34945652885934114,0,0
0.6706936282386982,0.8959319355971379,0,0
0.16383899452039608,0.35872404133102187,1,1
0.3289524227576623,0.9393116683591718,0,0
0.4256677838846249,0.4867074101888205,0,1
0.5252440195058622,0.21124752646113576,0,0
0.14108387095214536,0.8520260826141585,0,1
0.22602168779798593,0.4643198358213441,1,0
0.3491328770121752,0.6887042091540719,0,1
0.9743794218109456,0.9353404248882365,1,0
0.39821230639274574,0.0951578152879766,1,0
0.5338369523008742,0.13702510380881042,1,0
0.2764879414645537,0.6984110673164805,0,0
0.6497020639681914,0.30364250296592477,0,1
0.35261489396437684,0.21587125725508916,0,1
0.2862933205945841,0.08542569183775654,1,0
0.5649153656013812,0.06966204078758162,1,1
0.10495521924437874,0.7470370428078118,1,0
0.1068976293843028,0.170990084632595,1,0
0.297161928191672,0.47094855437403577,0,1
0.13304922625073903,0.5953071336615348,0,1
0.19722317871762224,0.4355166205119616,0,1
0.40497458440487644,0.07439598710260979,1,0
0.8223271116218316,0.7551513523291179,1,0
0.6148437790323708,0.05946190208748814,0,1
0.5614009533607748,0.7357009049397356,0,0
0.3641399408873095,0.8539740444093104,1,1
0.9385783474895347,0.439555928951455,0,1
0.45731353711347256,0.5319882257880184,0,1
0.17838349011619437,0.47928505335588834,1,1
0.6553598645060211,0.4002877567610949,1,1
0.20245455412894126,0.8486820818333242,1,1
0.4107008285215229,0.8545401596029915,0,0
0.556670744846028,0.35223472817738105,1,0
0.8868002722166582,0.6035627786132282,0,1
0.5441919223061068,0.8842168059312777,0,1
0.7320328894284979,0.9158526490472163,1,1
0.9935351550991633,0.5080631363798428,0,0
0.21834020790818348,0.45754232475589407,1,1
0.34725837296756756,0.30082488433567317,1,1
0.4551184680378818,0.9129846858713689,0,1
0.47964536068494823,0.1785328740255806,0,0
0.4699189677389912,0.5718466184429525,1,1
0.9168499023008995,0.30429524076677494,1,0
0.7426293800201708,0.3011074613130169,1,0
0.6471146926816334,0.41447172863856957,1,1
0.3784354460765039,0.948913642234089,1,0
0.8414113457991652,0.09946967615583985,1,0
0.9595544603364901,0.5706876363831783,0,0
0.8390784542952039,0.12431494223174945,0,1
0.10140859467232562,0.18906874699146708,0,0
0.6727612331650663,0.44560664759560875,0,1
0.14602184329789067,0.5094141182117972,1,1
0.3318464983003497,0.28291316752807155,0,1
0.15357223031299452,0.33481141778697454,0,0
0.643415907654449,0.12827031823033974,1,1
0.7179309221433461,0.32289780545982544,0,0
0.2030388742593146,0.9199025954424896,1,0
0.44545499474048156,0.9002366435052335,1,0
0.5106128580599878,0.3513904611232865,1,0
0.4321477195848249,0.5637685426508854,1,1
0.20892250043667376,0.8686358519998498,1,1
0.4770530111687279,0.05556544037680701,0,0
0.7760602430275763,0.7796152133038327,0,1
0.16390689807992992,0.903532597510027,0,1
0.17216201267371312,0.13219316090020133,1,1
0.41929416265238584,0.1953029174296289,0,0
0.9475531404570325,0.9146716724942199,0,1
0.7017153820506227,0.5337861292763116,0,0
0.7108029610053083,0.06277697102455133,0,1
0.4257279917540785,0.2818687988871762,1,0
0.6342947120876846,0.4549493068419736,0,0
0.10911806562496905,0.6736180199222909,1,0
0.672486441768588,0.7098443403231196,1,1
0.9219582528186131,0.9458793616329104,0,0
0.6513161215103372,0.3087600794453831,1,1
0.8863287341197106,0.5343980916816277,1,0
0.7515757499194844,0.5299911930736445,1,1
0.20850257476332124,0.41508073350251373,1,0
0.9122079765572575,0.2022457044581782,1,1
0.1597994599201974,0.9297109068654582,1,0
0.5805707252929874,0.8179854679999274,1,0
0.2279234114141119,0.4984997254648134,0,0
0.11053594965781366,0.5929208804156268,0,1
0.47983083411487515,0.25453494820369604,1,0
0.3655366368887406,0.5394083633525721,1,0
0.5374004444178427,0.6754731198093282,0,0
0.6194798980610957,0.5136503255479299,0,0
0.13936516507805263,0.941256653526447,0,1
0.21070296561137108,0.6002074906229535,0,0
0.6027781568053828,0.3838763413329521,1,0
0.40885061785539245,0.7449368248542543,1,1
0.7562561387945032,0.20341626042347782,0,1
0.6870624837327457,0.3960642323356398,0,1
0.8610439266909161,0.3622630553398272,0,0
0.7232435440023027,0.4386263855969995,0,1
0.48693796965113334,0.7536018433358537,1,1
0.7056699601549892,0.48575572894706665,0,1
0.3478430568298767,0.7646130052393665,0,0
0.3756821489003914,0.5688400128258793,0,0
0.810086643928714,0.35786249119179975,1,0
0.501777564761424,0.7789808693151252,1,1
0.8185423064665173,0.2644607034977824,1,0
0.8401801363014506,0.25194468181981594,0,1
0.8718061038951553,0.5040526316493522,0,1
0.9249717122570866,0.28476432136588,0,1
0.48788669846196664,0.05817833145609469,1,0
0.38698013648902496,0.6334677745689213,1,1
0.6239788719347025,0.5099844393251581,0,1
0.4340551810938649,0.450966033043845,0,0
0.6409667501202096,0.9202716631564838,1,1
0.7350272763794421,0.5640792655666224,0,1
0.7195645166429232,0.827088420010446,0,1
0.43709759831810924,0.17550521258464413,0,0
0.25017418152887755,0.5622858168164849,1,1
0.48747640461598685,0.8311816640578126,0,0
0.22833472967371787,0.5747951815519082,0,0
0.9010873316654275,0.6962127603143013,0,1
0.4112897146640717,0.3848392110309866,0,1
0.23901377250099143,0.13320456533335995,1,1
0.12290298391517579,0.46211026561436425,1,1
0.6812401476578358,0.40503145175497174,1,0
0.6732120857092689,0.8303541641410526,0,0
0.40654374992316256,0.269595772117225,1,1
0.1645406999628859,0.9200608047815972,0,0
0.4686660054057088,0.9123243078240465,1,1
0.3800957455570543,0.2728684787642948,0,1
0.7094085757615084,0.3632467599295884,1,1
0.6452013245074213,0.8560001667864965,1,1
0.428134355377786,0.9199599988064967,1,0
0.2961032988294911,0.44909519255243957,0,0
0.9892323695400327,0.33889734107680797,0,1
0.5086014590765034,0.5234846119263878,0,1
0.7194468122022133,0.6689922857291613,1,0
0.22649767082052472,0.2961270638374818,0,0
0.537030729693458,0.7128258571571655,0,0
0.12478304788251894,0.09649162140317694,0,1
0.554909606119405,0.0943650434879748,0,0
0.9676156664059321,0.39765893463099067,0,1
0.44578604168722025,0.3681258728546485,0,1
0.13509641131742045,0.334069893830437,1,0
0.12786021182740917,0.49191778640201894,1,1
0.44918808395218257,0.3386602240804141,0,0
0.24402244281687466,0.22303212662128274,1,1
0.12101688669536732,0.3285225941797408,1,1
0.7805922525551592,0.9274138455292115,0,1
0.5126707079937016,0.4200020752953637,0,1
0.36032029477538907,0.4502414991725021,1,1
0.9100748647148327,0.568890490956026,0,1
0.20452506418047306,0.9350066915728039,1,0
0.9603269460597873,0.26744114879218667,1,0
0.3825700456396176,0.6631538994791905,1,1
0.8995633050778131,0.6943862241875517,0,0
0.6426485888315154,0.5965919751137593,1,1
0.8440366237673387,0.12972050567297966,0,0
0.9856118468894178,0.6591850482448188,0,0
0.3595648940368712,0.10768523993255794,0,1
0.9650219368668337,0.5865283845949072,0,0
0.4505337054121783,0.7156230594995684,0,1
0.44696071426323014,0.23987290155795538,1,0
0.4063483938290552,0.8074598067884966,0,1
0.5872668466128267,0.07731842497970384,0,0
0.23873053886063839,0.8094315772924755,0,1
0.5983403368222101,0.46429614557848853,0,0
0.5875343311690037,0.24582914593848004,0,1
0.785711631344383,0.1704003304945712,1,0
0.850284965743827,0.9079764508241353,0,1
0.49639721528118164,0.11539902882304104,0,0
0.37209992441634443,0.2291840779423331,1,1
0.33340140758538506,0.36304011268974135,0,0
0.2751614530343848,0.6082113640650084,1,1
0.1518828239791224,0.5403209767484886,1,1
0.408203180951242,0.16307914317108257,1,1
0.34322292291770495,0.3107551853643931,1,1
0.9697756472797666,0.26487659397742164,0,0
0.6019379436250395,0.24218856904130726,0,0
0.41254933512745684,0.4200299028319883,1,0
0.6224208408943264,0.6836283073324911,1,1
0.22527703121112597,0.24570763899551235,0,1
0.4996393742819827,0.3800109917326832,1,1
0.6636108892789574,0.401825684157046,1,1
0.5400080486132063,0.9288108764918691,1,1
0.4616009205888918,0.909199721191162,0,0
0.9944635500097283,0.7701238244768683,1,0
0.8922832859340343,0.2674930287372666,0,0
0.6610653623434961,0.11123358268250272,0,1
0.6124396250640545,0.33521372394856225,0,1
0.6585944318421256,0.29011509449044776,1,1
0.28118089704018995,0.5053332201317544,1,1
0.4556239689378868,0.7499551190610138,0,1
0.1355135796018094,0.8224906449909722,0,1
0.5279914337381441,0.8103776768694576,0,1
0.5887221255618968,0.37370800510076096,1,0
0.30497476249288863,0.6685109091146146,1,0
0.9676259624489624,0.331550777771798,0,1
0.9185091498435178,0.10481498891166444,0,1
0.7499289119103153,0.6814087390426481,1,1
0.5800479658888263,0.05884479731280906,0,0
0.8829722436829165,0.4182643287126397,1,0
0.21758710944111664,0.34644134237186813,1,1
0.8114588148473965,0.6740397846669671,0,0
0.21233873257016347,0.739620925484341,0,0
0.8147895962944649,0.3236851723741554,1,0
0.34819081142622127,0.7804643130003681,1,1
0.8893815229163701,0.31452508445444033,1,0
0.949637884442858,0.451693723987905,1,0
0.2339163724646041,0.7043166743127205,1,1
0.5164080445588541,0.6736282063023097,0,1
0.9828886403464165,0.93863162508098,1,0
0.5350666923758319,0.2526449217943387,1,1
0.8771927702630906,0.6460861221856241,1,0
0.6298583699181879,0.5987137174481997,0,0
0.4377969171276417,0.8735886090410269,0,1
0.35720519997328315,0.19072592748038752,1,1
0.2829007819774786,0.7266183472282396,1,0
0.7856183722399275,0.5614417546418915,0,1
0.4478864561407251,0.29719928280911484,0,1
0.560147915980676,0.47699142273245665,0,0
0.5430929320010638,0.35039893736281796,0,0
0.6195511263098181,0.5713820625096148,1,0
0.879019431062097,0.8501005497331993,0,0
0.9826654092250865,0.5623744859709818,1,0
0.46682578771643524,0.6185501764939256,1,0
0.8447670298956728,0.5168730624032385,0,1
0.7880750151892458,0.09604895580092832,0,1
0.6161760563100159,0.2595727011884848,0,0
0.9604424292507397,0.4928015564888744,0,1
0.2804270639755625,0.3292117553702343,1,1
0.19833778927865928,0.21358723798507478,1,0
0.8685657702598799,0.5037195577265945,1,1
0.49523483497037346,0.34052881410306524,0,1
0.8622719687863544,0.28229687885607324,1,0
0.9037811846758734,0.46758687569634266,0,1
0.1562118342571643,0.16995583227395583,1,1
0.8951182866874546,0.8849711597678666,0,0
0.50348714983248,0.8309318881273151,1,1
0.559389240103809,0.6868585271664818,1,1
0.6639332599838892,0.1455924448296106,0,1
0.9337443460570781,0.7482895290227237,1,0
0.11720448498678764,0.777161595298117,1,0
0.5291591214860354,0.7409881559429039,0,1
0.7189498381875046,0.15256929840731703,0,1
0.7504362619284056,0.6295171613609882,0,0
0.7232791883833972,0.8008923161744587,0,0
0.2209916164673097,0.569618061097701,0,1
0.3694560295345132,0.6317666377052801,1,0
0.42284397287531217,0.4625271314836755,0,1
0.8239934869115545,0.5258365878956474,1,1
0.35088388517309776,0.0809391725165527,1,0
0.2896344674804828,0.6250667197759561,0,0
0.9617032171342865,0.12330249160204326,1,1
0.10797695660212202,0.441513134906201,1,1
0.9980387701137804,0.313389587900667,0,0
0.7091391689716561,0.5408851551905417,1,1
0.8456223695042053,0.17007470197088637,0,0
0.36515745671157385,0.6724790617759864,0,0
0.11288374990035399,0.7655103832356233,0,0
0.764082566705377,0.19701900476884082,1,0
0.8507301373006082,0.14388177861669393,1,0
0.7664285187581672,0.18096393450862325,1,1
0.22856525857075474,0.8394148057086515,1,0
0.7780851300312722,0.5253703355807205,0,0
0.7920305038968769,0.4705348964067523,1,0
0.6926864641030493,0.14604063719211885,0,0
0.7895043395160276,0.6346004060812656,1,0
0.861329295709959,0.8311996327055808,1,0
0.6522437028137126,0.7953672823911077,1,0
0.17974424257271115,0.6134492380827211,1,1
0.5388650287004898,0.11775084498650626,1,1
0.16988440120444456,0.15115732445841168,0,1
0.4667887279291878,0.09437808839884221,1,1
0.4663958402130649,0.28173129484322235,1,0
0.15940885972621743,0.17209532044433995,1,1
0.41393848057253135,0.28404323622719047,1,0
0.19989828891218336,0.39655225014706547,0,1
0.8274116890083,0.898684505664022,1,1
0.9529192233680237,0.5993384538035229,0,0
0.16508482773214475,0.8014764071146661,1,0
0.9596036865625313,0.689316350641099,0,1
0.5703189394030707,0.15125281747396857,0,1
0.3696091101584865,0.7123283657365539,0,1
0.16917586774854715,0.297588993403212,0,1
0.550561841263376,0.6251970622952358,0,0
